date,TRI_NIFTY_50_TotalReturnsIndex,TRI_NIFTY_BANK_TotalReturnsIndex,TRI_NIFTY_IT_TotalReturnsIndex,TRI_NIFTY_PHARMA_TotalReturnsIndex,TRI_NIFTY_FMCG_TotalReturnsIndex,TRI_NIFTY_AUTO_TotalReturnsIndex,TRI_NIFTY_MIDCAP_100_TotalReturnsIndex,TRI_NIFTY_SMALLCAP_100_TotalReturnsIndex,TRI_NIFTY_REALTY_TotalReturnsIndex,TRI_NIFTY_METAL_TotalReturnsIndex,TRI_NIFTY_ENERGY_TotalReturnsIndex,TRI_NIFTY_FIN_SERVICE_TotalReturnsIndex,TRI_NIFTY_INFRA_TotalReturnsIndex
2007-12-14,7343.61,11705.37,4765.55,3437.96,7643.64,2537.21,9918.05,5822.7,1692.57,5867.6,14034.74,4589.41,6209.0
2007-12-17,7014.87,11255.87,4658.77,3338.95,7458.02,2450.93,9508.18,5628.85,1597.3,5442.42,13299.11,4399.68,5876.99
2007-12-18,6972.75,11079.75,4642.85,3416.42,7419.13,2453.8,9519.27,5643.82,1588.17,5377.42,13264.02,4356.75,5868.65
2007-12-19,6984.11,11033.36,4667.57,3400.47,7474.82,2440.01,9496.8,5625.05,1573.06,5401.96,13269.9,4328.3,5893.06
2007-12-20,7002.72,11039.45,4790.65,3398.05,7423.24,2439.95,9436.51,5620.03,1584.39,5428.94,13322.65,4310.85,5878.64
2007-12-24,7268.18,11419.27,5080.96,3449.98,7534.24,2459.11,9643.12,5733.9,1611.47,5590.89,13842.27,4485.04,6080.31
2007-12-26,7379.02,11648.11,5088.69,3442.3,7616.47,2486.67,9862.79,5851.95,1650.72,5710.51,14218.74,4580.5,6192.15
2007-12-27,7392.06,11683.75,5083.1,3400.64,7667.51,2478.27,9879.93,5889.98,1647.26,5764.42,14260.28,4595.66,6165.2
2007-12-28,7389.9,11735.46,5031.41,3426.42,7760.53,2477.49,10062.47,5997.6,1713.33,5927.07,14287.49,4602.37,6183.14
2007-12-31,7461.48,11777.37,5018.84,3462.09,7834.96,2514.14,10208.72,6146.26,1737.18,5952.99,14529.9,4605.54,6324.75
2008-01-01,7468.49,11827.28,4951.68,3454.97,8018.14,2534.78,10423.83,6272.22,1788.2,5955.5,14592.68,4623.09,6362.0
2008-01-02,7511.06,12239.94,4924.88,3499.67,8062.8,2558.25,10644.54,6353.34,1841.12,5983.32,14665.08,4745.67,6382.6
2008-01-03,7510.02,12060.65,4814.72,3415.71,8023.72,2548.76,10632.56,6351.1,1817.88,5904.84,15134.71,4695.34,6460.79
2008-01-04,7626.41,12218.86,4789.29,3415.13,8174.59,2541.32,10693.98,6387.4,1816.58,5993.3,15405.52,4782.21,6525.87
2008-01-07,7632.26,12407.4,4652.13,3384.58,8391.14,2540.56,10714.29,6408.31,1860.84,5968.74,15301.1,4830.71,6549.62
2008-01-08,7642.89,12365.01,4699.44,3355.36,8352.57,2501.65,10450.24,6217.41,1848.51,5827.17,15261.5,4806.74,6547.05
2008-01-09,7623.64,12306.33,4723.21,3348.28,8297.43,2476.18,10356.86,6152.75,1873.52,5806.95,15206.23,4831.38,6578.11
2008-01-10,7483.81,12259.04,4622.12,3264.32,8008.63,2426.05,10014.03,5932.13,1832.9,5587.23,14846.97,4774.45,6417.04
2008-01-11,7536.23,12610.93,4593.09,3304.89,7938.27,2413.48,9957.88,5895.5,1858.24,5562.22,15105.1,4871.28,6419.65
2008-01-14,7544.53,12774.27,4451.05,3297.86,7982.05,2404.46,10039.83,5980.55,1884.27,5587.43,15414.41,4920.1,6484.33
2008-01-15,7383.38,12496.48,4375.21,3274.86,7824.57,2388.22,9957.0,5895.82,1856.58,5473.29,15095.17,4801.11,6297.01
2008-01-16,7215.08,12354.69,4352.16,3239.02,7650.46,2354.5,9794.71,5776.34,1778.86,5335.82,14707.71,4731.61,6072.79
2008-01-17,7187.64,12252.66,4315.46,3246.91,7778.58,2372.81,9801.48,5853.61,1778.75,5386.29,14483.72,4685.4,6091.04
2008-01-18,6934.95,11629.84,4234.01,3197.53,7600.55,2307.35,9285.71,5570.49,1671.48,5105.11,13717.58,4455.53,5869.29
2008-01-21,6331.44,10792.88,3948.39,2958.76,7076.01,2095.4,8182.26,4897.19,1444.91,4463.06,12152.39,4089.27,5210.01
2008-01-22,5955.22,10367.2,3781.91,2761.32,6498.55,2005.83,7602.07,4461.34,1314.88,4222.43,11052.81,3911.39,4919.58
2008-01-23,6325.66,11055.87,3984.76,2852.17,6919.52,2081.47,8173.45,4813.14,1466.66,4525.32,12012.79,4148.42,5297.84
2008-01-24,6119.07,10906.19,3886.95,2746.96,6718.53,2035.62,7910.56,4644.97,1409.83,4197.61,11496.51,4117.13,5086.78
2008-01-25,6544.4,11644.59,4118.64,2903.07,7075.28,2151.57,8426.47,4921.37,1557.14,4642.27,12280.09,4407.46,5503.86
2008-01-28,6411.61,11823.28,3964.88,2869.98,7041.64,2185.82,8475.35,4907.88,1487.39,4548.94,12044.32,4450.84,5328.85
2008-01-29,6419.74,11426.5,4031.77,2921.08,7217.98,2176.21,8444.56,4935.19,1445.81,4570.82,12117.63,4360.42,5295.05
2008-01-30,6282.15,11228.94,4012.74,2946.2,7016.93,2125.26,8240.7,4832.75,1407.01,4563.51,11577.97,4280.01,5147.54
2008-01-31,6245.45,11016.52,4003.87,2902.2,7024.33,2126.26,8109.81,4814.74,1380.76,4535.07,11572.96,4203.15,5092.49
2008-02-01,6465.46,11136.88,4250.32,2929.89,7173.84,2203.78,8108.15,4827.82,1379.22,4707.51,12037.65,4284.79,5200.21
2008-02-04,6647.28,11416.83,4441.45,2973.45,7275.56,2249.83,8380.53,4932.33,1466.05,4831.85,12374.53,4367.68,5410.9
2008-02-05,6672.07,11221.36,4374.02,3036.99,7232.57,2214.46,8445.11,4972.3,1489.45,4932.37,12588.6,4329.15,5503.12
2008-02-06,6475.74,10968.05,4148.56,2995.19,7070.14,2166.88,8305.41,4932.36,1453.62,4740.22,12297.98,4222.24,5376.66
2008-02-07,6245.48,10699.15,4012.73,2935.85,6865.16,2118.17,8082.97,4839.16,1402.79,4534.95,11763.88,4108.27,5165.97
2008-02-08,6229.73,10527.86,4132.47,2958.92,7036.56,2098.56,7944.94,4737.69,1365.44,4406.83,11725.6,4020.19,5109.21
2008-02-11,5909.35,10052.93,4127.38,2895.17,6604.02,2041.39,7504.05,4504.55,1272.06,4138.78,10917.39,3798.71,4765.3
2008-02-12,5886.53,10164.1,4048.09,2880.1,6579.91,2009.57,7372.96,4376.14,1258.41,4124.13,10904.62,3844.21,4700.68
2008-02-13,5998.76,10446.37,4042.49,2870.61,6737.01,2026.29,7432.85,4363.18,1310.09,4258.74,11088.55,3962.69,4754.46
2008-02-14,6330.73,10895.87,4091.33,2934.38,6950.73,2079.71,7827.69,4581.76,1409.63,4537.03,11914.45,4168.98,5100.85
2008-02-15,6453.55,11200.17,4127.84,3009.34,7084.56,2112.0,8010.69,4653.78,1456.9,4694.12,12162.66,4286.52,5177.58
2008-02-18,6421.91,11229.0,4072.62,2998.83,7221.86,2121.92,8015.29,4694.87,1411.95,4725.68,12091.09,4290.93,5142.56
2008-02-19,6426.66,11251.99,4108.3,3032.45,7301.0,2157.54,8061.36,4739.27,1394.54,4754.79,12008.75,4302.5,5130.95
2008-02-20,6272.88,10900.52,4114.67,2984.58,7153.19,2108.53,7940.53,4699.81,1343.5,4632.96,11722.48,4154.0,4975.52
2008-02-21,6318.3,10682.13,4288.13,3063.46,7182.56,2119.58,7973.22,4757.39,1345.46,4815.38,11750.31,4079.87,5000.35
2008-02-22,6219.66,10370.37,4191.17,3053.2,7145.67,2086.14,7875.81,4721.72,1337.07,4837.54,11568.06,3954.8,4927.8
2008-02-25,6329.13,10348.16,4259.43,3104.73,7146.08,2098.36,7866.93,4737.4,1350.61,4887.77,11922.83,3957.38,4997.57
2008-02-26,6413.55,10438.61,4318.07,3118.45,7185.94,2116.88,7982.71,4809.33,1387.75,5011.14,12119.82,3987.66,5066.03
2008-02-27,6411.53,10411.56,4234.28,3172.21,7216.94,2129.31,8032.28,4810.46,1387.43,4961.68,12136.82,4005.36,5081.12
2008-02-28,6431.87,10278.61,4238.2,3250.37,7191.7,2145.01,8016.63,4802.88,1366.65,5078.63,12055.36,3974.26,5089.98
2008-02-29,6356.92,10374.25,4156.97,3234.06,7281.25,2172.61,8045.44,4810.79,1333.12,4996.38,11941.36,3981.92,4979.39
2008-03-03,6027.69,9608.99,3990.66,3250.85,7109.15,2156.59,7744.81,4582.49,1246.95,4701.21,11296.23,3677.01,4682.83
2008-03-04,5919.69,9237.82,3945.71,3189.74,6947.4,2154.05,7579.38,4462.8,1177.19,4661.5,11077.95,3572.32,4572.37
2008-03-05,5989.23,9060.8,4071.65,3269.45,7089.23,2157.66,7487.81,4428.9,1158.49,4684.1,11277.9,3556.7,4558.91
2008-03-07,5806.95,8678.47,3924.87,3197.07,7009.81,2063.97,7219.57,4247.04,1074.46,4580.94,10860.37,3391.35,4385.11
2008-03-10,5842.02,8683.67,3861.59,3174.98,6989.28,2066.89,7253.72,4210.47,1064.94,4646.77,11029.14,3352.92,4400.83
2008-03-11,5921.71,8783.85,3827.87,3174.13,7081.98,2076.94,7550.49,4349.12,1137.39,4704.96,11388.21,3391.83,4530.49
2008-03-12,5929.12,8766.11,3778.05,3214.43,7011.37,2069.62,7438.39,4309.4,1150.98,4579.06,11498.96,3395.12,4558.46
2008-03-13,5626.82,8256.38,3588.36,3133.56,6849.07,2021.75,7012.91,4071.68,1015.48,4202.82,10928.08,3197.58,4295.57
2008-03-14,5775.57,8484.86,3683.5,3195.34,6976.73,2019.03,7101.87,4110.96,1061.54,4326.21,11270.64,3279.27,4381.15
2008-03-17,5481.22,7828.37,3553.37,3049.19,6766.31,1928.51,6561.74,3837.41,974.89,4021.68,10732.94,2985.26,4145.45
2008-03-18,5517.59,7728.79,3589.25,3066.28,6803.6,1923.07,6510.15,3778.69,988.84,3959.3,10693.84,2946.2,4218.26
2008-03-19,5567.43,7709.39,3652.69,3087.65,6837.79,1949.57,6495.53,3711.45,970.11,4017.52,10738.3,2956.01,4247.13
2008-03-24,5611.17,7921.99,3717.47,3106.77,6963.12,1942.67,6399.56,3567.18,937.53,3846.42,10746.6,3056.83,4256.11
2008-03-25,5936.92,8533.99,3997.38,3166.0,7118.98,2017.35,6793.44,3780.93,1025.41,4070.61,11393.16,3320.4,4508.6
2008-03-26,5877.72,8502.65,3996.89,3128.53,7126.37,2025.91,6843.76,3837.09,1029.24,4074.76,11289.35,3329.51,4445.67
2008-03-27,5879.4,8321.63,3896.74,3184.08,7237.7,2004.87,6817.88,3872.34,1052.48,4066.71,11235.52,3278.81,4492.02
2008-03-28,6015.47,8403.48,4073.71,3225.23,7354.39,2033.25,7058.37,4038.97,1108.08,4248.37,11532.42,3302.72,4640.53
2008-03-31,5762.88,7946.35,3865.31,3194.73,7228.76,2008.72,6933.16,3997.33,1045.25,4050.72,11033.79,3086.49,4490.1
2008-04-01,5769.05,7890.34,3833.89,3170.58,7372.89,1989.62,6896.34,3965.29,1034.17,3984.29,11292.99,3056.71,4430.34
2008-04-02,5786.85,8086.88,3922.91,3210.89,7312.94,2010.75,6922.67,3944.42,1039.05,3895.47,11277.66,3130.58,4432.72
2008-04-03,5808.01,8055.12,4050.77,3234.49,7407.5,1992.45,6928.99,3913.18,1040.59,3910.36,11398.57,3117.66,4365.86
2008-04-04,5656.4,7815.18,3966.14,3202.56,7286.17,1948.32,6790.19,3858.04,1014.11,3840.32,11142.42,3006.85,4218.53
2008-04-07,5795.39,8158.17,4060.68,3273.24,7586.73,1970.77,6892.37,3924.8,1037.52,3937.09,11361.04,3116.15,4302.54
2008-04-08,5732.64,8194.35,3995.79,3262.58,7557.19,1963.45,6948.99,3951.11,1022.04,3835.31,11254.65,3127.24,4262.64
2008-04-09,5778.16,8429.39,3992.3,3295.25,7505.46,1961.57,7035.06,4017.7,1003.7,3886.68,11375.35,3211.47,4303.98
2008-04-10,5761.35,8206.47,3991.48,3271.95,7454.92,1956.99,7044.97,4005.08,994.13,3910.35,11478.93,3144.3,4265.73
2008-04-11,5815.89,8165.39,3990.21,3262.04,7374.59,1960.73,7096.73,4028.38,990.42,3946.26,11724.5,3141.33,4329.03
2008-04-15,5939.87,8258.89,4207.54,3359.02,7541.65,1980.65,7206.04,4072.08,1006.54,3964.58,11982.3,3171.85,4412.35
2008-04-16,5949.2,8300.86,4340.17,3360.14,7570.04,1984.11,7290.85,4144.23,1008.65,3994.28,11987.94,3192.17,4389.07
2008-04-17,6035.71,8555.37,4490.51,3374.31,7523.11,2006.93,7437.7,4237.86,1052.67,4162.77,12025.34,3288.6,4440.05
2008-04-21,6131.62,8866.29,4462.92,3461.2,7514.41,2024.52,7601.04,4329.68,1063.6,4296.35,12159.82,3387.74,4568.51
2008-04-22,6146.63,8980.27,4229.24,3506.22,7563.68,2029.52,7633.39,4369.55,1087.67,4392.91,12149.95,3456.7,4619.84
2008-04-23,6114.37,8809.7,4275.0,3510.17,7535.8,2042.31,7634.22,4381.7,1108.49,4363.21,12092.26,3396.24,4580.45
2008-04-24,6086.43,8826.23,4317.16,3476.88,7595.4,2038.75,7572.74,4340.07,1108.71,4318.04,11988.67,3392.06,4537.8
2008-04-25,6222.55,9094.18,4346.38,3508.15,7655.73,2050.4,7615.55,4367.09,1126.96,4435.44,12162.01,3517.28,4691.09
2008-04-28,6195.76,9062.83,4308.39,3543.84,7625.41,2041.66,7658.69,4377.12,1130.29,4413.28,12114.75,3511.0,4699.59
2008-04-29,6325.09,9245.66,4505.99,3576.52,7653.97,2072.89,7795.61,4439.69,1197.02,4534.96,12325.96,3607.49,4723.3
2008-04-30,6289.07,9116.08,4546.93,3614.48,7739.46,2107.71,7789.12,4457.42,1175.22,4522.54,12220.06,3555.46,4734.26
2008-05-02,6364.89,9406.32,4652.19,3618.36,7789.7,2159.23,7883.81,4493.32,1212.98,4455.28,12455.1,3639.1,4796.08
2008-05-05,6321.13,9381.95,4583.38,3626.25,7787.58,2139.15,7945.08,4516.98,1212.79,4456.57,12402.7,3610.95,4773.88
2008-05-06,6263.17,9337.79,4633.23,3583.16,7842.89,2122.24,7833.9,4458.45,1158.13,4472.23,12305.26,3582.05,4628.43
2008-05-07,6252.05,9253.01,4690.31,3598.26,7887.91,2130.36,7814.44,4438.52,1138.15,4442.37,12358.27,3566.03,4562.26
2008-05-08,6189.65,8984.39,4598.9,3570.71,7699.01,2120.59,7742.9,4397.17,1128.8,4431.62,12253.45,3478.4,4538.17
2008-05-09,6068.94,8721.75,4522.72,3505.63,7707.82,2100.65,7546.3,4296.94,1096.7,4355.11,11878.11,3363.69,4467.7
2008-05-12,6105.53,8759.45,4570.34,3515.35,7728.67,2081.17,7496.45,4199.55,1076.27,4380.21,11954.52,3383.66,4475.01
2008-05-13,6038.76,8771.88,4533.07,3518.44,7760.77,2078.35,7497.84,4262.26,1079.12,4400.0,11718.97,3379.28,4445.44
2008-05-14,6104.47,8752.64,4708.35,3563.07,7735.84,2103.64,7563.99,4288.36,1086.19,4600.99,11628.26,3394.49,4501.41
2008-05-15,6230.52,8971.67,4767.48,3586.67,7700.54,2112.46,7672.75,4360.65,1122.48,4690.2,11880.21,3480.49,4620.8
2008-05-16,6282.21,9134.72,4750.42,3615.18,7797.27,2127.98,7735.72,4404.74,1126.4,4808.51,11966.69,3517.77,4662.31
2008-05-20,6217.98,8913.18,4709.89,3560.7,7755.39,2128.07,7681.04,4413.8,1107.2,4836.87,11848.59,3457.26,4583.92
2008-05-21,6233.83,8811.67,4706.14,3535.83,7758.37,2134.72,7740.23,4450.77,1104.63,4902.7,11975.12,3418.64,4580.3
2008-05-22,6121.51,8545.35,4671.14,3522.28,7642.46,2095.98,7613.61,4380.58,1075.99,4810.33,11775.27,3321.04,4481.01
2008-05-23,6025.43,8380.06,4581.04,3525.29,7504.92,2067.11,7511.03,4311.11,1049.31,4701.25,11521.25,3271.87,4443.15
2008-05-26,5938.4,8091.2,4628.81,3545.35,7304.15,2025.27,7327.75,4211.17,1022.15,4574.25,11372.57,3152.5,4369.02
2008-05-27,5919.8,7883.76,4685.23,3569.42,7328.65,2028.78,7260.18,4169.74,1011.98,4560.27,11296.55,3084.79,4364.74
2008-05-28,5991.15,8107.28,4815.4,3638.07,7604.81,2039.13,7322.01,4219.32,1013.04,4623.93,11352.11,3153.76,4379.26
2008-05-29,5895.41,7903.42,4802.4,3625.55,7512.27,1978.44,7308.95,4194.93,994.83,4598.43,11091.11,3078.46,4332.84
2008-05-30,5937.81,7912.55,4907.39,3685.51,7570.87,1944.02,7310.3,4210.89,981.48,4670.84,11034.94,3102.16,4381.46
2008-06-02,5778.7,7627.5,4787.91,3679.9,7511.71,1950.6,7162.87,4083.19,939.79,4482.85,10674.37,2990.41,4243.87
2008-06-03,5749.83,7572.29,4736.28,3679.9,7487.66,1953.86,7116.75,4046.14,938.71,4478.37,10753.31,2958.14,4150.74
2008-06-04,5590.94,7346.9,4624.94,3586.48,7357.7,1888.82,6906.56,3947.77,891.22,4283.52,10535.5,2875.14,4010.29
2008-06-05,5702.34,7464.85,4831.33,3678.93,7542.28,1889.71,6922.93,3958.84,883.11,4364.72,10741.31,2928.77,4101.37
2008-06-06,5642.43,7378.63,4784.86,3642.53,7385.32,1889.51,6898.7,3939.5,866.69,4300.12,10658.95,2881.22,4054.82
2008-06-09,5487.73,7151.96,4563.02,3656.1,7215.42,1852.37,6708.44,3828.06,802.31,4273.43,10359.06,2774.02,3939.84
2008-06-10,5425.39,6997.32,4448.47,3750.16,7121.19,1845.39,6653.18,3811.65,784.95,4224.59,10271.34,2715.52,3906.44
2008-06-11,5515.36,7186.14,4504.69,3751.66,7080.03,1858.14,6751.7,3870.81,805.95,4274.75,10419.39,2788.56,3988.87
2008-06-12,5534.58,7219.96,4501.62,3755.15,7089.68,1856.82,6805.9,3908.53,806.01,4275.14,10480.53,2794.45,4013.53
2008-06-13,5507.44,7212.5,4524.64,3800.16,7020.01,1844.06,6792.09,3950.83,788.22,4203.5,10452.29,2784.32,3986.74
2008-06-16,5575.95,7374.48,4585.01,3826.02,7095.82,1847.78,6858.88,4001.1,818.08,4267.63,10560.88,2835.67,4044.2
2008-06-17,5674.15,7737.6,4632.23,3857.85,7191.54,1873.03,7001.73,4062.59,849.87,4301.77,10807.86,2974.1,4089.7
2008-06-18,5588.82,7466.54,4526.65,3836.94,7208.07,1869.72,6933.66,4048.08,819.0,4216.2,10674.84,2893.85,4022.03
2008-06-19,5493.52,7173.57,4498.19,3770.38,7159.72,1865.69,6803.64,3982.66,782.6,4182.26,10509.13,2775.32,3937.51
2008-06-20,5302.42,6934.36,4376.53,3677.25,6967.34,1817.14,6574.38,3857.78,746.17,4019.18,10142.22,2683.04,3796.26
2008-06-23,5203.42,6735.85,4388.98,3581.97,6872.69,1767.3,6314.6,3722.9,718.62,3827.37,9993.92,2625.72,3681.83
2008-06-24,5111.57,6610.74,4302.47,3517.16,6702.19,1727.28,6210.18,3679.33,702.62,3702.16,9832.28,2605.86,3620.77
2008-06-25,5186.64,6599.72,4283.69,3527.78,6652.97,1735.66,6262.03,3706.34,717.96,3776.28,10051.32,2594.33,3725.69
2008-06-26,5263.74,6637.59,4391.28,3551.74,6698.53,1750.48,6223.41,3715.42,703.03,3818.56,10275.32,2611.33,3712.71
2008-06-27,5047.27,6274.83,4192.44,3511.31,6463.9,1665.49,6048.55,3615.39,671.29,3634.14,9968.48,2466.41,3567.16
2008-06-30,4929.98,6053.44,4189.09,3548.02,6468.18,1629.92,5847.74,3499.55,622.46,3599.64,9719.68,2365.89,3443.37
2008-07-01,4754.56,5699.18,4091.75,3468.9,6273.18,1556.67,5573.26,3332.35,574.94,3439.55,9460.82,2235.92,3310.85
2008-07-02,4994.44,6051.88,4290.26,3551.69,6253.82,1585.9,5766.87,3436.04,642.57,3610.39,9955.12,2393.74,3484.3
2008-07-03,4790.37,5846.66,4171.85,3494.37,6003.32,1530.76,5604.29,3347.57,583.25,3337.3,9685.04,2278.97,3313.86
2008-07-04,4900.85,6014.84,4190.53,3490.02,6096.51,1551.64,5748.98,3438.7,632.15,3324.86,9830.08,2379.17,3486.58
2008-07-07,4917.92,6116.92,4285.89,3478.49,6293.58,1588.23,5796.96,3480.85,633.16,3377.44,9717.12,2426.79,3495.57
2008-07-08,4867.38,6154.52,4155.79,3463.68,6192.0,1585.97,5787.69,3456.22,626.91,3376.86,9624.58,2427.64,3493.32
2008-07-09,5073.06,6437.31,4329.87,3521.62,6476.55,1635.46,5982.99,3541.18,664.7,3484.9,9984.73,2541.94,3674.45
2008-07-10,5081.3,6461.57,4298.91,3522.76,6451.95,1624.28,5990.29,3543.33,660.94,3593.78,9954.23,2548.9,3670.98
2008-07-11,4943.11,6342.6,4021.72,3497.86,6319.9,1610.12,5854.2,3483.83,650.97,3549.88,9696.0,2470.17,3558.34
2008-07-14,4931.72,6303.3,3832.91,3472.89,6264.81,1622.66,5835.48,3458.95,645.03,3634.14,9847.55,2445.03,3550.6
2008-07-15,4713.68,5856.92,3721.26,3312.97,6041.38,1584.12,5623.17,3360.98,612.18,3454.48,9535.29,2274.84,3382.0
2008-07-16,4661.66,5723.99,3678.44,3364.35,6122.55,1546.86,5545.54,3319.36,574.89,3361.99,9456.36,2213.11,3369.45
2008-07-17,4821.47,6103.87,3810.44,3372.44,6232.87,1608.54,5653.61,3336.55,604.08,3270.65,9750.94,2364.78,3503.94
2008-07-18,5000.66,6533.52,3741.57,3383.6,6385.04,1633.85,5772.98,3374.03,638.52,3300.98,10174.49,2544.39,3667.99
2008-07-21,5082.83,6790.97,3761.52,3507.55,6492.25,1665.57,5799.78,3367.62,656.73,3343.08,10334.9,2604.28,3710.0
2008-07-22,5181.77,7023.98,3866.17,3540.91,6768.72,1647.85,5916.96,3419.57,659.09,3475.62,10470.25,2690.99,3786.3
2008-07-23,5471.01,7690.1,3981.27,3583.52,6854.12,1709.37,6278.71,3570.64,714.49,3689.69,10912.7,2956.43,4054.35
2008-07-24,5418.38,7533.04,3858.03,3576.17,6767.59,1716.02,6262.17,3578.57,719.31,3615.93,10988.6,2917.13,3964.88
2008-07-25,5269.68,7173.77,3831.05,3561.71,6795.24,1700.0,6239.7,3567.21,688.17,3577.77,10569.1,2769.7,3916.37
2008-07-28,5294.39,7176.07,3838.32,3563.23,6816.45,1699.22,6286.12,3612.68,694.22,3530.36,10704.38,2770.65,3927.95
2008-07-29,5120.56,6573.53,3818.61,3501.62,6825.34,1632.85,6103.6,3542.93,656.46,3473.54,10350.06,2569.19,3778.01
2008-07-30,5271.75,6933.96,3960.95,3547.27,6842.01,1679.12,6240.42,3596.67,690.11,3618.47,10552.79,2711.38,3862.66
2008-07-31,5297.47,6946.81,3932.31,3517.41,6830.16,1682.84,6210.48,3596.08,693.83,3678.85,10641.61,2717.51,3862.47
2008-08-01,5396.0,7227.9,4036.06,3554.07,6795.51,1671.76,6328.26,3647.77,708.42,3745.04,10913.32,2818.24,3917.77
2008-08-04,5375.02,7264.87,4025.01,3599.54,6832.56,1678.39,6472.79,3702.35,715.29,3816.54,10811.33,2821.48,3901.09
2008-08-05,5506.51,7724.72,4105.15,3627.28,6939.7,1741.44,6579.37,3749.7,760.4,3772.7,11001.48,2976.12,4010.74
2008-08-06,5524.49,7671.98,4154.72,3610.69,7008.27,1787.79,6581.62,3738.6,754.36,3658.26,11024.65,2946.5,4038.36
2008-08-07,5532.19,7714.35,4166.04,3622.8,7034.74,1810.94,6593.41,3763.6,759.38,3675.54,11038.07,2983.35,4011.21
2008-08-08,5539.39,7816.61,4103.7,3640.69,7017.63,1809.76,6627.87,3774.11,751.41,3707.69,11070.35,3020.7,4022.84
2008-08-11,5650.57,8150.86,4104.82,3639.43,7101.14,1852.09,6727.12,3833.46,791.55,3700.59,11364.34,3130.93,4103.1
2008-08-12,5567.46,7869.11,4003.85,3593.4,7137.79,1817.4,6663.63,3800.34,773.52,3575.77,11345.67,3040.43,4047.36
2008-08-13,5539.06,7723.57,4039.26,3638.33,7150.08,1812.26,6642.63,3804.3,761.92,3585.04,11319.54,2984.45,4019.19
2008-08-14,5419.51,7310.52,4094.34,3653.23,7037.65,1788.59,6518.35,3732.66,699.85,3568.23,11092.96,2830.57,3902.48
2008-08-18,5374.12,7292.33,4108.75,3641.54,6971.55,1763.96,6431.72,3691.28,695.78,3503.18,10946.14,2833.0,3859.85
2008-08-19,5343.76,7264.87,4086.29,3663.08,6904.58,1745.16,6413.19,3693.34,693.32,3494.07,10943.33,2810.41,3833.64
2008-08-20,5402.6,7305.97,4101.61,3729.04,6894.4,1758.17,6472.48,3748.77,704.06,3574.2,10964.4,2837.28,3917.04
2008-08-21,5242.06,6924.39,4001.94,3659.84,6797.36,1728.62,6333.63,3659.81,669.21,3489.72,10676.72,2689.22,3775.95
2008-08-22,5295.39,7002.58,4014.58,3676.46,6884.27,1749.01,6344.31,3659.82,669.5,3574.05,10742.52,2725.72,3796.64
2008-08-25,5305.47,7105.33,4037.03,3679.09,6911.19,1754.83,6367.06,3664.32,681.55,3553.96,10700.14,2770.74,3790.75
2008-08-26,5308.09,7205.23,4085.51,3690.63,6960.92,1785.05,6367.62,3669.91,675.74,3537.1,10642.18,2799.96,3788.44
2008-08-27,5252.56,7060.17,4065.42,3686.08,6933.79,1789.61,6327.91,3633.87,657.27,3541.63,10532.29,2745.35,3746.92
2008-08-28,5158.55,6936.02,3990.96,3653.74,6862.19,1784.6,6230.8,3583.52,642.73,3473.87,10340.05,2697.69,3690.42
2008-08-29,5337.28,7397.81,4116.67,3686.12,7007.77,1822.21,6402.11,3667.53,677.46,3601.06,10619.51,2855.68,3823.68
2008-09-01,5324.55,7430.3,4124.11,3705.52,7026.37,1819.41,6423.68,3659.74,676.42,3564.34,10627.72,2855.68,3786.17
2008-09-02,5514.77,7891.05,4243.65,3732.19,7130.01,1842.38,6555.31,3705.46,730.06,3629.64,11012.58,3019.93,3918.67
2008-09-04,5445.92,7873.77,4250.25,3733.47,6996.73,1841.12,6550.3,3703.4,703.73,3541.78,10827.28,2995.74,3872.69
2008-09-05,5329.03,7623.97,4117.32,3654.92,7021.73,1817.65,6442.96,3658.7,675.34,3440.31,10691.65,2886.37,3807.67
2008-09-08,5493.3,7927.36,4205.82,3699.93,7195.91,1848.23,6500.16,3694.73,698.18,3528.59,10983.81,3010.3,3926.38
2008-09-09,5477.25,7809.16,4215.27,3671.9,7129.77,1837.52,6469.02,3689.76,688.45,3453.9,10979.31,2978.15,3931.06
2008-09-10,5393.61,7792.43,4191.21,3668.27,7116.35,1834.22,6418.31,3649.63,676.85,3264.9,10778.33,2949.73,3876.84
2008-09-11,5258.8,7676.89,4143.48,3594.04,7033.12,1819.29,6339.63,3594.91,658.83,3217.56,10429.85,2889.82,3769.75
2008-09-12,5183.0,7509.46,3990.48,3593.64,7014.73,1818.43,6238.5,3525.72,634.94,3215.93,10281.02,2812.67,3728.36
2008-09-15,4992.36,7271.24,3780.9,3472.37,6910.79,1788.89,5973.46,3363.64,586.1,3106.47,9884.45,2724.02,3572.15
2008-09-16,4994.8,7435.27,3711.56,3379.86,6919.89,1785.38,5920.83,3317.47,559.48,3078.37,9949.15,2746.0,3563.48
2008-09-17,4913.11,7168.01,3681.66,3320.45,6747.79,1785.18,5860.29,3204.06,535.11,2975.82,9853.55,2664.12,3497.58
2008-09-18,4949.74,7367.68,3616.14,3284.9,6775.61,1798.14,5790.97,3213.36,509.79,2968.72,10063.51,2711.46,3502.06
2008-09-19,5204.46,7652.4,3837.07,3367.92,6940.85,1814.07,5960.59,3301.14,551.23,3089.4,10605.5,2864.67,3687.26
